Project ID,Monitoring Location ID,Activity ID,Activity Type,Activity Media Name,Activity Start Date,Activity Start Time,Activity Start Time Zone,Activity Depth/Height Measure,Activity Depth/Height Unit,Sample Collection Method ID,Sample Collection Equipment Name,Sample Collection Equipment Comment,Characteristic Name,Method Speciation,Result Detection Condition,Result Value,Result Unit,Result Qualifier,Result Sample Fraction,Result Status ID,Statistical Base Code,Result Value Type,Result Analytical Method ID,Result Analytical Method Context,Analysis Start Date,Analysis Start Time Zone,Analysis Start Time,Result Detection Limit Type,Result Detection Limit Value,Result Detection Limit Unit,Result Comment
RCS,EPO1,EPO1:20161221:Water:FM,Field Msr/Obs,Water,2016-12-21,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.551998138427734,deg F,,,Final,,Actual,,,2016-12-21,PST,06:00:00,,,,
RCS,EPO1,EPO1:20161221:Water:FM,Field Msr/Obs,Water,2016-12-21,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.077999114990234,deg F,,,Final,,Actual,,,2016-12-21,PST,08:00:00,,,,
RCS,EPO1,EPO1:20161221:Water:FM,Field Msr/Obs,Water,2016-12-21,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.457000732421875,deg F,,,Final,,Actual,,,2016-12-21,PST,10:00:00,,,,
RCS,EPO1,EPO1:20161221:Water:FM,Field Msr/Obs,Water,2016-12-21,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,49.53499984741211,deg F,,,Final,,Actual,,,2016-12-21,PST,12:00:00,,,,
RCS,EPO1,EPO1:20161221:Water:FM,Field Msr/Obs,Water,2016-12-21,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,50.00600051879883,deg F,,,Final,,Actual,,,2016-12-21,PST,14:00:00,,,,
RCS,EPO1,EPO1:20161221:Water:FM,Field Msr/Obs,Water,2016-12-21,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,49.7239990234375,deg F,,,Final,,Actual,,,2016-12-21,PST,16:00:00,,,,
RCS,EPO1,EPO1:20161221:Water:FM,Field Msr/Obs,Water,2016-12-21,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,49.34700012207031,deg F,,,Final,,Actual,,,2016-12-21,PST,18:00:00,,,,
RCS,EPO1,EPO1:20161221:Water:FM,Field Msr/Obs,Water,2016-12-21,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.875,deg F,,,Final,,Actual,,,2016-12-21,PST,20:00:00,,,,
RCS,EPO1,EPO1:20161221:Water:FM,Field Msr/Obs,Water,2016-12-21,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.40299987792969,deg F,,,Final,,Actual,,,2016-12-21,PST,22:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.930999755859375,deg F,,,Final,,Actual,,,2016-12-22,PST,00:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.457000732421875,deg F,,,Final,,Actual,,,2016-12-22,PST,02:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.98400115966797,deg F,,,Final,,Actual,,,2016-12-22,PST,04:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.50899887084961,deg F,,,Final,,Actual,,,2016-12-22,PST,06:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.130001068115234,deg F,,,Final,,Actual,,,2016-12-22,PST,08:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.50899887084961,deg F,,,Final,,Actual,,,2016-12-22,PST,10:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.59199905395508,deg F,,,Final,,Actual,,,2016-12-22,PST,12:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,49.15800094604492,deg F,,,Final,,Actual,,,2016-12-22,PST,14:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.78099822998047,deg F,,,Final,,Actual,,,2016-12-22,PST,16:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.49800109863281,deg F,,,Final,,Actual,,,2016-12-22,PST,18:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.119998931884766,deg F,,,Final,,Actual,,,2016-12-22,PST,20:00:00,,,,
RCS,EPO1,EPO1:20161222:Water:FM,Field Msr/Obs,Water,2016-12-22,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.2140007019043,deg F,,,Final,,Actual,,,2016-12-22,PST,22:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.308998107910156,deg F,,,Final,,Actual,,,2016-12-23,PST,00:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.40299987792969,deg F,,,Final,,Actual,,,2016-12-23,PST,02:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.74100112915039,deg F,,,Final,,Actual,,,2016-12-23,PST,04:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.119998931884766,deg F,,,Final,,Actual,,,2016-12-23,PST,06:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.025001525878906,deg F,,,Final,,Actual,,,2016-12-23,PST,08:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.308998107910156,deg F,,,Final,,Actual,,,2016-12-23,PST,10:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.59199905395508,deg F,,,Final,,Actual,,,2016-12-23,PST,12:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,49.53499984741211,deg F,,,Final,,Actual,,,2016-12-23,PST,14:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,49.25299835205078,deg F,,,Final,,Actual,,,2016-12-23,PST,16:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.78099822998047,deg F,,,Final,,Actual,,,2016-12-23,PST,18:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,48.119998931884766,deg F,,,Final,,Actual,,,2016-12-23,PST,20:00:00,,,,
RCS,EPO1,EPO1:20161223:Water:FM,Field Msr/Obs,Water,2016-12-23,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.551998138427734,deg F,,,Final,,Actual,,,2016-12-23,PST,22:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.888999938964844,deg F,,,Final,,Actual,,,2016-12-24,PST,00:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.319000244140625,deg F,,,Final,,Actual,,,2016-12-24,PST,02:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.03499984741211,deg F,,,Final,,Actual,,,2016-12-24,PST,04:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.749000549316406,deg F,,,Final,,Actual,,,2016-12-24,PST,06:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.558998107910156,deg F,,,Final,,Actual,,,2016-12-24,PST,08:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.03499984741211,deg F,,,Final,,Actual,,,2016-12-24,PST,10:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.83599853515625,deg F,,,Final,,Actual,,,2016-12-24,PST,12:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.64699935913086,deg F,,,Final,,Actual,,,2016-12-24,PST,14:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.457000732421875,deg F,,,Final,,Actual,,,2016-12-24,PST,16:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.98400115966797,deg F,,,Final,,Actual,,,2016-12-24,PST,18:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.41400146484375,deg F,,,Final,,Actual,,,2016-12-24,PST,20:00:00,,,,
RCS,EPO1,EPO1:20161224:Water:FM,Field Msr/Obs,Water,2016-12-24,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.939998626708984,deg F,,,Final,,Actual,,,2016-12-24,PST,22:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.17900085449219,deg F,,,Final,,Actual,,,2016-12-25,PST,00:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.893001556396484,deg F,,,Final,,Actual,,,2016-12-25,PST,02:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.224998474121094,deg F,,,Final,,Actual,,,2016-12-25,PST,04:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.41600036621094,deg F,,,Final,,Actual,,,2016-12-25,PST,06:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.41600036621094,deg F,,,Final,,Actual,,,2016-12-25,PST,08:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.893001556396484,deg F,,,Final,,Actual,,,2016-12-25,PST,10:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.69900131225586,deg F,,,Final,,Actual,,,2016-12-25,PST,12:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.74100112915039,deg F,,,Final,,Actual,,,2016-12-25,PST,14:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.64699935913086,deg F,,,Final,,Actual,,,2016-12-25,PST,16:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.79399871826172,deg F,,,Final,,Actual,,,2016-12-25,PST,18:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.41400146484375,deg F,,,Final,,Actual,,,2016-12-25,PST,20:00:00,,,,
RCS,EPO1,EPO1:20161225:Water:FM,Field Msr/Obs,Water,2016-12-25,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.84400177001953,deg F,,,Final,,Actual,,,2016-12-25,PST,22:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.4640007019043,deg F,,,Final,,Actual,,,2016-12-26,PST,00:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.987998962402344,deg F,,,Final,,Actual,,,2016-12-26,PST,02:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.987998962402344,deg F,,,Final,,Actual,,,2016-12-26,PST,04:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.606998443603516,deg F,,,Final,,Actual,,,2016-12-26,PST,06:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.987998962402344,deg F,,,Final,,Actual,,,2016-12-26,PST,08:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,43.84299850463867,deg F,,,Final,,Actual,,,2016-12-26,PST,10:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.84400177001953,deg F,,,Final,,Actual,,,2016-12-26,PST,12:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.749000549316406,deg F,,,Final,,Actual,,,2016-12-26,PST,14:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.08300018310547,deg F,,,Final,,Actual,,,2016-12-26,PST,16:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.08300018310547,deg F,,,Final,,Actual,,,2016-12-26,PST,18:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.987998962402344,deg F,,,Final,,Actual,,,2016-12-26,PST,20:00:00,,,,
RCS,EPO1,EPO1:20161226:Water:FM,Field Msr/Obs,Water,2016-12-26,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.70199966430664,deg F,,,Final,,Actual,,,2016-12-26,PST,22:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.606998443603516,deg F,,,Final,,Actual,,,2016-12-27,PST,00:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.224998474121094,deg F,,,Final,,Actual,,,2016-12-27,PST,02:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.224998474121094,deg F,,,Final,,Actual,,,2016-12-27,PST,04:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.034000396728516,deg F,,,Final,,Actual,,,2016-12-27,PST,06:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,43.36600112915039,deg F,,,Final,,Actual,,,2016-12-27,PST,08:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,43.55699920654297,deg F,,,Final,,Actual,,,2016-12-27,PST,10:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.4640007019043,deg F,,,Final,,Actual,,,2016-12-27,PST,12:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.03499984741211,deg F,,,Final,,Actual,,,2016-12-27,PST,14:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.749000549316406,deg F,,,Final,,Actual,,,2016-12-27,PST,16:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.749000549316406,deg F,,,Final,,Actual,,,2016-12-27,PST,18:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.36899948120117,deg F,,,Final,,Actual,,,2016-12-27,PST,20:00:00,,,,
RCS,EPO1,EPO1:20161227:Water:FM,Field Msr/Obs,Water,2016-12-27,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.08300018310547,deg F,,,Final,,Actual,,,2016-12-27,PST,22:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.70199966430664,deg F,,,Final,,Actual,,,2016-12-28,PST,00:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.32099914550781,deg F,,,Final,,Actual,,,2016-12-28,PST,02:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.034000396728516,deg F,,,Final,,Actual,,,2016-12-28,PST,04:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,43.55699920654297,deg F,,,Final,,Actual,,,2016-12-28,PST,06:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,43.46099853515625,deg F,,,Final,,Actual,,,2016-12-28,PST,08:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,43.84299850463867,deg F,,,Final,,Actual,,,2016-12-28,PST,10:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.84400177001953,deg F,,,Final,,Actual,,,2016-12-28,PST,12:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.268001556396484,deg F,,,Final,,Actual,,,2016-12-28,PST,14:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.98400115966797,deg F,,,Final,,Actual,,,2016-12-28,PST,16:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.604000091552734,deg F,,,Final,,Actual,,,2016-12-28,PST,18:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.130001068115234,deg F,,,Final,,Actual,,,2016-12-28,PST,20:00:00,,,,
RCS,EPO1,EPO1:20161228:Water:FM,Field Msr/Obs,Water,2016-12-28,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.558998107910156,deg F,,,Final,,Actual,,,2016-12-28,PST,22:00:00,,,,
RCS,EPO1,EPO1:20161229:Water:FM,Field Msr/Obs,Water,2016-12-29,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.08300018310547,deg F,,,Final,,Actual,,,2016-12-29,PST,00:00:00,,,,
RCS,EPO1,EPO1:20161229:Water:FM,Field Msr/Obs,Water,2016-12-29,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.70199966430664,deg F,,,Final,,Actual,,,2016-12-29,PST,02:00:00,,,,
RCS,EPO1,EPO1:20161229:Water:FM,Field Msr/Obs,Water,2016-12-29,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,44.224998474121094,deg F,,,Final,,Actual,,,2016-12-29,PST,04:00:00,,,,
RCS,EPO1,EPO1:20161229:Water:FM,Field Msr/Obs,Water,2016-12-29,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,43.93899917602539,deg F,,,Final,,Actual,,,2016-12-29,PST,06:00:00,,,,
RCS,EPO1,EPO1:20161229:Water:FM,Field Msr/Obs,Water,2016-12-29,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,43.55699920654297,deg F,,,Final,,Actual,,,2016-12-29,PST,08:00:00,,,,
RCS,EPO1,EPO1:20161229:Water:FM,Field Msr/Obs,Water,2016-12-29,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,43.93899917602539,deg F,,,Final,,Actual,,,2016-12-29,PST,10:00:00,,,,
RCS,EPO1,EPO1:20161229:Water:FM,Field Msr/Obs,Water,2016-12-29,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,45.749000549316406,deg F,,,Final,,Actual,,,2016-12-29,PST,12:00:00,,,,
RCS,EPO1,EPO1:20161229:Water:FM,Field Msr/Obs,Water,2016-12-29,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,47.362998962402344,deg F,,,Final,,Actual,,,2016-12-29,PST,14:00:00,,,,
RCS,EPO1,EPO1:20161229:Water:FM,Field Msr/Obs,Water,2016-12-29,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.98400115966797,deg F,,,Final,,Actual,,,2016-12-29,PST,16:00:00,,,,
RCS,EPO1,EPO1:20161229:Water:FM,Field Msr/Obs,Water,2016-12-29,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.604000091552734,deg F,,,Final,,Actual,,,2016-12-29,PST,18:00:00,,,,
RCS,EPO1,EPO1:20161229:Water:FM,Field Msr/Obs,Water,2016-12-29,,,,,DCR-QAPP,Probe/Sensor,Rugged TROLL 200,"Temperature, water",,,46.03499984741211,deg F,,,Final,,Actual,,,2016-12-29,PST,20:00:00,,,,
